SRR17920666_NODE_4848_length_3594_cov_32.104800_g1063_i1_1 AFLP
SRR17920668_NODE_1760_length_7578_cov_62.835310_g1142_i0_2 AFLP
SRR17920668_NODE_1760_nrpspksdomains_ctg309_2_PKS_KS.1_ AFLP
SRR17920668_NODE_396_length_10655_cov_60.575317_g229_i2_1 AFLP
SRR17920668_NODE_396_nrpspksdomains_ctg308_1_PKS_KS.1_ AFLP
SRR17920669_NODE_1006_length_7814_cov_291.440641_g663_i0_1 AFLP
SRR17920669_NODE_1006_nrpspksdomains_ctg314_1_PKS_KS.1_ AFLP
SRR17920669_NODE_1609_length_6977_cov_25.082851_g1036_i0_1 AFLP
SRR17920669_NODE_1609_nrpspksdomains_ctg315_1_PKS_KS.1_ AFLP
SRR17920671_NODE_325_length_8619_cov_27.685701_g205_i0_2 AFLP
SRR17920671_NODE_7882_length_3863_cov_33.677836_g3945_i0_1 AFLP
SRR17920675_NODE_509_length_6991_cov_39.151778_g383_i0_1 AFLP
SRR17920676_NODE_30107_length_1342_cov_4.992908_g21142_i0_1 AFLP
SRR17920687_NODE_188_length_8988_cov_28.260909_g145_i0_1 AFLP
SRR17920687_NODE_188_nrpspksdomains_ctg343_1_PKS_KS.1_ AFLP
SRR17920687_NODE_22877_length_1543_cov_4.027891_g16987_i0_1 AFLP
SRR2912833_NODE_244_nrpspksdomains_ctg403_1_PKS_KS.1_ AFLP
SRR2912833_NODE_251_nrpspksdomains_ctg404_1_PKS_KS.1_ AFLP
SRR2912833_NODE_81_nrpspksdomains_ctg401_1_PKS_KS.1_ AFLP
SRR2912833_NODE_89_nrpspksdomains_ctg402_1_PKS_KS.1_ AFLP
SRR3218403_NODE_11217_nrpspksdomains_ctg432_1_PKS_KS.1_ AFLP
SRR3218403_NODE_1695_nrpspksdomains_ctg422_1_PKS_KS.1_ AFLP
SRR3218403_NODE_1935_nrpspksdomains_ctg424_1_PKS_KS.1_ AFLP
SRR3218403_NODE_590_nrpspksdomains_ctg414_1_PKS_KS.1_ AFLP
SRR3218403_NODE_609_nrpspksdomains_ctg415_1_PKS_KS.1_ AFLP
SRR3218403_NODE_614_nrpspksdomains_ctg416_1_PKS_KS.1_ AFLP
SRR3218403_NODE_652_nrpspksdomains_ctg418_1_PKS_KS.1_ AFLP
SRR3218403_NODE_789_nrpspksdomains_ctg419_1_PKS_KS.1_ AFLP
SRR3218403_NODE_8837_nrpspksdomains_ctg431_1_PKS_KS.1_ AFLP
SRR3218404_NODE_1745_nrpspksdomains_ctg446_2_PKS_KS.1_ AFLP
SRR3218404_NODE_1746_nrpspksdomains_ctg447_1_PKS_KS.1_ AFLP
SRR3218405_NODE_838_nrpspksdomains_ctg466_1_PKS_KS.1_ AFLP
SRR3218406_NODE_1272_nrpspksdomains_ctg481_1_PKS_KS.1_ AFLP
SRR3218406_NODE_7130_nrpspksdomains_ctg485_1_PKS_KS.1_ AFLP
SRR3218407_NODE_502_nrpspksdomains_ctg500_1_PKS_KS.1_ AFLP
SRR3218407_NODE_5187_nrpspksdomains_ctg509_1_PKS_KS.1_ AFLP
SRR3218408_NODE_1083_nrpspksdomains_ctg526_1_PKS_KS.1_ AFLP
SRR3218408_NODE_2137_nrpspksdomains_ctg529_1_PKS_KS.1_ AFLP
SRR3218408_NODE_882_nrpspksdomains_ctg524_1_PKS_KS.1_ AFLP
SRR3218408_NODE_929_nrpspksdomains_ctg525_1_PKS_KS.1_ AFLP
SRR3218409_NODE_2865_nrpspksdomains_ctg543_1_PKS_KS.1_ AFLP
SRR3218409_NODE_2867_nrpspksdomains_ctg544_1_PKS_KS.1_ AFLP
SRR3218409_NODE_632_nrpspksdomains_ctg539_1_PKS_KS.1_ AFLP
SRR3218422_NODE_2128_nrpspksdomains_ctg562_1_PKS_KS.1_ AFLP
SRR3218422_NODE_2164_nrpspksdomains_ctg563_1_PKS_KS.1_ AFLP
SRR826781_NODE_371_nrpspksdomains_ctg587_1_PKS_KS.1_ AFLP
SRR826781_NODE_386_nrpspksdomains_ctg588_1_PKS_KS.1_ AFLP
SRR826781_NODE_430_nrpspksdomains_ctg591_1_PKS_KS.1_ AFLP
SRR826781_NODE_487_nrpspksdomains_ctg592_1_PKS_KS.1_ AFLP
SRR8282417_NODE_1791_length_4782_cov_10.214391_g909_i0_1 AFLP
SRR830638_NODE_435_nrpspksdomains_ctg654_1_PKS_KS.1_ AFLP
SRR8573930_NODE_398_length_8688_cov_15.370981_g292_i0_1 AFLP
te-arthrofas_SRR10357462_NODE_549_nrpspksdomains_ctg996_1_PKS_KS.1_ FAS
te-arthrofas_SRR10357469_NODE_242_nrpspksdomains_ctg1085_1_PKS_KS.1_ FAS
te-arthrofas_SRR10357472_NODE_246_nrpspksdomains_ctg1100_1_PKS_KS.1_ FAS
te-arthrofas_SRR1743363_NODE_1840_nrpspksdomains_ctg2921_1_PKS_KS.1_ FAS
te-arthrofas_SRR3232683_NODE_56_nrpspksdomains_ctg5829_1_PKS_KS.1_ FAS
te-arthrofas_SRR3458649_NODE_4_nrpspksdomains_ctg3956_1_PKS_KS.1_ FAS
te-arthrofas_SRR6027231_NODE_2157_nrpspksdomains_ctg6765_1_PKS_KS.1_ FAS
te-arthrofas_SRR629644_NODE_212_nrpspksdomains_ctg5879_1_PKS_KS.1_ FAS
te-arthrofas_SRR8480625_NODE_21_nrpspksdomains_ctg4850_1_PKS_KS.1_ FAS
te-arthrofas_SRR8924843_NODE_46_nrpspksdomains_ctg7751_1_PKS_KS.1_ FAS
te-arthrofas_SRR8924875_NODE_173_nrpspksdomains_ctg5640_1_PKS_KS.1_ FAS
te-arthrofas_SRR8924886_NODE_258_nrpspksdomains_ctg4955_1_PKS_KS.1_ FAS
te-arthrofas_SRR945441_NODE_282_nrpspksdomains_ctg7573_1_PKS_KS.1_ FAS
te-arthrofas_SRR945441_NODE_283_nrpspksdomains_ctg7574_1_PKS_KS.1_ FAS
vertebFAS_DRR034613_NODE_299_length_9462_cov_45.814144_g164_i1_1 FAS
vertebFAS_DRR034614_NODE_70_length_10622_cov_19.196322_g50_i0_2 FAS
vertebFAS_DRR047254_NODE_4542_length_9591_cov_102.399244_g1978_i0_3 FAS
vertebFAS_DRR072216_NODE_73_length_11043_cov_301.473622_g53_i0_1 FAS
vertebFAS_DRR088969_NODE_422_length_6497_cov_143.361973_g248_i0_1 FAS
vertebFAS_DRR096277_NODE_111_length_9281_cov_24.541486_g74_i0_2 FAS
vertebFAS_DRR125559_NODE_489_length_10407_cov_242.643174_g315_i0_2 FAS
vertebFAS_DRR147122_NODE_268_length_9156_cov_28.223674_g195_i0_1 FAS
vertebFAS_DRR147123_NODE_151_length_9179_cov_26.992442_g109_i0_3 FAS
vertebFAS_DRR157555_NODE_96_length_12734_cov_78.323680_g65_i0_1 FAS
vertebFAS_DRR171458_NODE_232_length_9747_cov_34.130601_g178_i0_1 FAS
vertebFAS_DRR218971_NODE_279_length_8509_cov_51.512854_g213_i0_2 FAS
vertebFAS_DRR233952_NODE_823_length_9254_cov_44.496242_g597_i0_1 FAS
vertebFAS_DRR240790_NODE_22360_length_1925_cov_4.603412_g12293_i0_2 FAS
vertebFAS_DRR243761_NODE_740_length_8571_cov_45.454405_g501_i0_1 FAS
vertebFAS_DRR317843_NODE_484_length_8972_cov_116.270929_g364_i0_2 FAS
vertebFAS_DRR317847_NODE_84_length_12168_cov_31.205209_g70_i0_1 FAS
vertebFAS_DRR317855_NODE_252_length_9556_cov_30.924918_g174_i1_2 FAS
vertebFAS_DRR317860_NODE_63_length_9608_cov_15.192659_g52_i0_1 FAS
vertebFAS_DRR385772_NODE_475_length_9565_cov_43.704383_g319_i1_1 FAS
vertebFAS_ERR10034084_NODE_139_length_9500_cov_15.819913_g113_i0_1 FAS
vertebFAS_ERR1725896_NODE_418_length_9376_cov_108.499839_g253_i1_1 FAS
vertebFAS_ERR1940566_NODE_42_length_5573_cov_23.306428_g8_i1_1 FAS
vertebFAS_ERR1960095_NODE_2426_length_6303_cov_29.274500_g1806_i0_1 FAS
vertebFAS_ERR2202464_NODE_385_length_9729_cov_37.738090_g281_i0_1 FAS
vertebFAS_ERR2639617_NODE_214_length_9511_cov_501.676203_g143_i0_2 FAS
vertebFAS_ERR2675598_NODE_159_length_9265_cov_33.969293_g116_i0_1 FAS
vertebFAS_ERR3132329_NODE_2664_length_9145_cov_76.861111_g1657_i0_1 FAS
vertebFAS_ERR3132334_NODE_433_length_10277_cov_79.979028_g312_i0_1 FAS
vertebFAS_ERR3262821_NODE_264_length_8917_cov_160.675124_g191_i0_1 FAS
vertebFAS_ERR3474003_NODE_351_length_8630_cov_54.558958_g313_i0_1 FAS
vertebFAS_ERR3697059_NODE_2_length_9337_cov_30.062675_g1_i0_1 FAS
vertebFAS_ERR375875_NODE_772_length_9499_cov_34.017143_g556_i0_1 FAS
vertebFAS_ERR3794586_NODE_17670_length_1860_cov_8.164564_g10771_i0_1 FAS
vertebFAS_ERR4276759_NODE_464_length_9414_cov_56.507101_g339_i0_1 FAS
vertebFAS_ERR4556681_NODE_379_length_10433_cov_92.464382_g199_i1_1 FAS
vertebFAS_ERR4590885_NODE_3234_length_5489_cov_7.316100_g1896_i0_1 FAS
vertebFAS_ERR4590914_NODE_679_length_10476_cov_112.314429_g377_i0_2 FAS
vertebFAS_ERR5624930_NODE_446_length_9173_cov_143.840114_g119_i2_1 FAS
vertebFAS_ERR5838162_NODE_132_length_9400_cov_19.522083_g102_i0_1 FAS
vertebFAS_ERR5956190_NODE_371_length_8449_cov_31.313395_g224_i0_1 FAS
vertebFAS_ERR6338386_NODE_1474_length_10021_cov_206.454262_g842_i0_1 FAS
vertebFAS_ERR7361254_NODE_116_length_9159_cov_13.959987_g92_i0_1 FAS
vertebFAS_ERR8373754_NODE_2707_length_6613_cov_232.480122_g1665_i1_1 FAS
vertebFAS_ERR9807058_NODE_9_length_9384_cov_282.165971_g1_i1_2 FAS
vertebFAS_SRR10006169_NODE_75_length_9824_cov_389.778689_g54_i1_1 FAS
vertebFAS_SRR10024060_NODE_160_length_8920_cov_7.005741_g125_i0_1 FAS
vertebFAS_SRR10054319_NODE_955_length_8600_cov_263.663305_g539_i1_1 FAS
vertebFAS_SRR10076598_NODE_533_length_10846_cov_39.115752_g360_i1_2 FAS
vertebFAS_SRR10083350_NODE_595_length_8231_cov_64.273964_g326_i1_1 FAS
vertebFAS_SRR10101936_NODE_204_length_10573_cov_94.191048_g133_i0_3 FAS
vertebFAS_SRR10355684_NODE_7048_length_3665_cov_29.857261_g351_i1_1 FAS
vertebFAS_SRR1103822_NODE_941_length_8811_cov_22.093814_g582_i0_1 FAS
vertebFAS_SRR13711426_NODE_19125_length_3768_cov_44.269824_g788_i5_1 FAS
vertebFAS_SRR13711426_NODE_19203_length_3762_cov_46.675522_g788_i6_1 FAS
vertebFAS_SRR1802470_NODE_27641_length_2233_cov_10.684982_g15_i6_1 FAS
vertebFAS_SRR2495945_NODE_1314_length_15936_cov_1436.352756_g1_i329_4 FAS
vertebFAS_SRR5221493_NODE_571_length_11284_cov_189.292212_g365_i0_1 FAS
vertebFAS_SRR5813864_NODE_7059_length_4658_cov_21.053653_g3689_i2_1 FAS
vertebFAS_SRR6853721_NODE_16494_length_3204_cov_20.878633_g2276_i8_1 FAS
vertebFAS_SRR6853721_NODE_17211_length_3142_cov_30.840013_g2276_i9_1 FAS
vertebFAS_SRR7091388_NODE_2628_length_5324_cov_59.550900_g593_i1_1 FAS
vertebFAS_SRR7495225_NODE_14339_length_7629_cov_360.291689_g4318_i3_5 FAS
vertebFAS_SRR9729082_NODE_14_length_8792_cov_66.819131_g8_i0_1 FAS
VFV43981.1 FASII
XP_001978968.1 FASII
XP_001990179.1 FASII
XP_002038454.1 FASII
XP_002070764.1 FASII
XP_002102255.2 FASII
XP_002731411.1 FASII
XP_003226501.1 FASII
XP_003747866.1 FASII
XP_004074156.1 FASII
XP_004315133.1 FASII
XP_005459786.1 FASII
XP_005748940.1 FASII
XP_005856662.1 FASII
XP_005937553.1 FASII
XP_006087667.1 FASII
XP_006753416.1 FASII
XP_007242502.3 FASII
XP_008286076.1 FASII
XP_008584973.1 FASII
XP_009686228.1 FASII
XP_009937083.1 FASII
XP_010787284.1 FASII
XP_011214745.2 FASII
XP_012587679.1 FASII
XP_012641729.1 FASII
XP_012641746.1 FASII
XP_012976642.1 FASII
XP_013074203.1 FASII
XP_013882027.1 FASII
XP_015417609.1 FASII
XP_015849499.1 FASII
XP_016054362.1 FASII
XP_019870118.2 FASII
XP_021185129.2 FASII
XP_025316820.1 FASII
XP_027837492.2 FASII
XP_032988380.1 FASII
XP_035412411.1 FASII
XP_035436171.1 FASII
XP_037520068.1 FASII
XP_037578227.1 FASII
XP_048694545.1 FASII
XP_048761089.1 FASII
XP_048761096.1 FASII
XP_048761105.1 FASII
XP_048807334.1 FASII
XP_048850423.1 FASII
XP_049301497.1 FASII
XP_049458804.1 FASII
XP_049484859.1 FASII
XP_049531681.1 FASII
XP_049566086.1 FASII
XP_049606398.1 FASII
XP_049622019.1 FASII
XP_049654628.1 FASII
XP_049726895.1 FASII
XP_049763799.1 FASII
XP_049799574.1 FASII
XP_049848326.1 FASII
XP_049867511.1 FASII
XP_049890322.1 FASII
XP_049951815.1 FASII
XP_049996643.1 FASII
XP_050026787.1 FASII
XP_050069842.1 FASII
XP_050085042.1 FASII
XP_050180377.1 FASII
XP_050310132.1 FASII
XP_050338569.1 FASII
XP_050345290.1 FASII
XP_050409923.1 FASII
XP_050436263.1 FASII
XP_050535623.1 FASII
XP_693069.5 FASII
